Date;ISIN;Indexvalue
04.06.2014;CH0023524637;15.1247
05.06.2014;CH0023524637;15.1555
06.06.2014;CH0023524637;14.975
09.06.2014;CH0023524637;14.975
10.06.2014;CH0023524637;14.9626
11.06.2014;CH0023524637;14.8073
12.06.2014;CH0023524637;14.8686
13.06.2014;CH0023524637;15.0224
16.06.2014;CH0023524637;15.174
17.06.2014;CH0023524637;15.1591
18.06.2014;CH0023524637;15.2451
19.06.2014;CH0023524637;15.1276
20.06.2014;CH0023524637;14.9907
24.06.2014;CH0023524637;15.7866
25.06.2014;CH0023524637;16.0133
26.06.2014;CH0023524637;16.055
27.06.2014;CH0023524637;16.0303
30.06.2014;CH0023524637;15.9747
01.07.2014;CH0023524637;15.7595
02.07.2014;CH0023524637;15.6907
03.07.2014;CH0023524637;15.5605
04.07.2014;CH0023524637;15.5601
07.07.2014;CH0023524637;15.539
08.07.2014;CH0023524637;15.8101
09.07.2014;CH0023524637;15.9364
10.07.2014;CH0023524637;15.9371
11.07.2014;CH0023524637;15.8905
14.07.2014;CH0023524637;15.6122
15.07.2014;CH0023524637;15.7275
16.07.2014;CH0023524637;15.6857
17.07.2014;CH0023524637;15.7681
18.07.2014;CH0023524637;15.868
21.07.2014;CH0023524637;15.9833
22.07.2014;CH0023524637;15.7632
23.07.2014;CH0023524637;15.6486
24.07.2014;CH0023524637;15.5538
25.07.2014;CH0023524637;15.6352
28.07.2014;CH0023524637;15.7877
29.07.2014;CH0023524637;15.637
30.07.2014;CH0023524637;15.7812
31.07.2014;CH0023524637;16.0949
01.08.2014;CH0023524637;16.0949
04.08.2014;CH0023524637;16.176
05.08.2014;CH0023524637;16.1164
06.08.2014;CH0023524637;16.2831
07.08.2014;CH0023524637;16.3723
08.08.2014;CH0023524637;16.295
11.08.2014;CH0023524637;16.3103
12.08.2014;CH0023524637;16.2773
13.08.2014;CH0023524637;16.0469
14.08.2014;CH0023524637;15.9892
15.08.2014;CH0023524637;15.8
18.08.2014;CH0023524637;15.7391
19.08.2014;CH0023524637;15.4474
20.08.2014;CH0023524637;15.3381
21.08.2014;CH0023524637;15.2699
22.08.2014;CH0023524637;15.4065
25.08.2014;CH0023524637;15.3466
26.08.2014;CH0023524637;15.2569
27.08.2014;CH0023524637;15.246
28.08.2014;CH0023524637;15.4953
29.08.2014;CH0023524637;15.5625
01.09.2014;CH0023524637;15.3265
02.09.2014;CH0023524637;15.2736
03.09.2014;CH0023524637;15.0785
04.09.2014;CH0023524637;15.121
05.09.2014;CH0023524637;15.2838
08.09.2014;CH0023524637;15.3231
09.09.2014;CH0023524637;15.3099
10.09.2014;CH0023524637;15.4425
11.09.2014;CH0023524637;15.468
12.09.2014;CH0023524637;15.479
15.09.2014;CH0023524637;15.4557
16.09.2014;CH0023524637;15.5161
17.09.2014;CH0023524637;15.3839
18.09.2014;CH0023524637;15.2971
19.09.2014;CH0023524637;15.1629
22.09.2014;CH0023524637;15.1078
23.09.2014;CH0023524637;15.3527
24.09.2014;CH0023524637;15.2068
25.09.2014;CH0023524637;15.3476
26.09.2014;CH0023524637;15.3531
29.09.2014;CH0023524637;15.4662
30.09.2014;CH0023524637;15.2987
01.10.2014;CH0023524637;15.5305
02.10.2014;CH0023524637;15.7392
03.10.2014;CH0023524637;16.0898
06.10.2014;CH0023524637;15.8923
07.10.2014;CH0023524637;16.3104
08.10.2014;CH0023524637;16.4784
09.10.2014;CH0023524637;16.4246
10.10.2014;CH0023524637;16.7488
13.10.2014;CH0023524637;16.9125
14.10.2014;CH0023524637;16.9106
15.10.2014;CH0023524637;17.5258
16.10.2014;CH0023524637;17.5203
17.10.2014;CH0023524637;17.2264
20.10.2014;CH0023524637;17.1483
21.10.2014;CH0023524637;16.6869
22.10.2014;CH0023524637;16.393
23.10.2014;CH0023524637;16.3492
24.10.2014;CH0023524637;16.4063
27.10.2014;CH0023524637;16.5412
28.10.2014;CH0023524637;16.1617
29.10.2014;CH0023524637;16.1163
30.10.2014;CH0023524637;16.2167
31.10.2014;CH0023524637;16.1069
03.11.2014;CH0023524637;16.3839
04.11.2014;CH0023524637;16.6297
05.11.2014;CH0023524637;16.5243
06.11.2014;CH0023524637;16.1564
07.11.2014;CH0023524637;16.1747
10.11.2014;CH0023524637;15.9973
11.11.2014;CH0023524637;15.885
12.11.2014;CH0023524637;16.0263
13.11.2014;CH0023524637;15.9671
14.11.2014;CH0023524637;15.9677
17.11.2014;CH0023524637;15.9988
18.11.2014;CH0023524637;16.0817
19.11.2014;CH0023524637;16.1086
20.11.2014;CH0023524637;16.2874
21.11.2014;CH0023524637;16.0996
24.11.2014;CH0023524637;16.1204
25.11.2014;CH0023524637;16.3873
26.11.2014;CH0023524637;16.419
27.11.2014;CH0023524637;16.3359
28.11.2014;CH0023524637;16.3444
01.12.2014;CH0023524637;16.5718
02.12.2014;CH0023524637;16.7191
03.12.2014;CH0023524637;16.683
04.12.2014;CH0023524637;16.8272
05.12.2014;CH0023524637;16.6375
08.12.2014;CH0023524637;16.6357
09.12.2014;CH0023524637;17.2894
10.12.2014;CH0023524637;17.5717
11.12.2014;CH0023524637;17.7405
12.12.2014;CH0023524637;18.4184
15.12.2014;CH0023524637;19.37
16.12.2014;CH0023524637;19.398
17.12.2014;CH0023524637;19.4561
18.12.2014;CH0023524637;18.8691
19.12.2014;CH0023524637;18.4384
23.12.2014;CH0023524637;17.6889
29.12.2014;CH0023524637;17.8943
30.12.2014;CH0023524637;17.9819
05.01.2015;CH0023524637;18.3641
06.01.2015;CH0023524637;18.5762
07.01.2015;CH0023524637;18.4975
08.01.2015;CH0023524637;18.123
09.01.2015;CH0023524637;17.9808
12.01.2015;CH0023524637;17.8962
13.01.2015;CH0023524637;17.6165
14.01.2015;CH0023524637;17.9196
15.01.2015;CH0023524637;17.9417
16.01.2015;CH0023524637;19.7847
19.01.2015;CH0023524637;21.5745
20.01.2015;CH0023524637;19.894
21.01.2015;CH0023524637;19.1663
22.01.2015;CH0023524637;18.9106
23.01.2015;CH0023524637;18.6903
26.01.2015;CH0023524637;18.7788
27.01.2015;CH0023524637;18.767
28.01.2015;CH0023524637;18.506
29.01.2015;CH0023524637;18.5333
30.01.2015;CH0023524637;18.4207
02.02.2015;CH0023524637;18.4303
03.02.2015;CH0023524637;18.3956
04.02.2015;CH0023524637;17.8949
05.02.2015;CH0023524637;17.9744
06.02.2015;CH0023524637;17.8145
09.02.2015;CH0023524637;17.7423
10.02.2015;CH0023524637;17.7095
11.02.2015;CH0023524637;17.8805
12.02.2015;CH0023524637;17.697
13.02.2015;CH0023524637;17.4369
16.02.2015;CH0023524637;17.4143
17.02.2015;CH0023524637;17.3554
18.02.2015;CH0023524637;17.159
19.02.2015;CH0023524637;16.933
20.02.2015;CH0023524637;17.0381
23.02.2015;CH0023524637;16.8474
24.02.2015;CH0023524637;16.7158
25.02.2015;CH0023524637;16.7072
26.02.2015;CH0023524637;16.4349
27.02.2015;CH0023524637;16.5944
02.03.2015;CH0023524637;16.5931
03.03.2015;CH0023524637;16.8385
04.03.2015;CH0023524637;16.725
05.03.2015;CH0023524637;16.6082
06.03.2015;CH0023524637;16.6816
09.03.2015;CH0023524637;16.8905
10.03.2015;CH0023524637;17.0409
11.03.2015;CH0023524637;16.901
12.03.2015;CH0023524637;17.0563
13.03.2015;CH0023524637;17.1145
16.03.2015;CH0023524637;17.1488
17.03.2015;CH0023524637;17.2111
18.03.2015;CH0023524637;17.1757
19.03.2015;CH0023524637;16.9952
20.03.2015;CH0023524637;16.7173
23.03.2015;CH0023524637;16.7696
24.03.2015;CH0023524637;16.8633
25.03.2015;CH0023524637;17.0952
26.03.2015;CH0023524637;17.402
27.03.2015;CH0023524637;17.3584
30.03.2015;CH0023524637;17.0858
31.03.2015;CH0023524637;17.2817
01.04.2015;CH0023524637;17.4016
02.04.2015;CH0023524637;17.4593
07.04.2015;CH0023524637;17.5493
08.04.2015;CH0023524637;17.1932
09.04.2015;CH0023524637;17.0923
10.04.2015;CH0023524637;16.801
13.04.2015;CH0023524637;16.6313
14.04.2015;CH0023524637;16.7944
15.04.2015;CH0023524637;16.8646
16.04.2015;CH0023524637;16.8294
17.04.2015;CH0023524637;17.0704
20.04.2015;CH0023524637;17.5364
21.04.2015;CH0023524637;17.4321
22.04.2015;CH0023524637;17.3291
23.04.2015;CH0023524637;17.3247
24.04.2015;CH0023524637;17.3764
27.04.2015;CH0023524637;17.3799
28.04.2015;CH0023524637;17.513
29.04.2015;CH0023524637;17.7002
30.04.2015;CH0023524637;17.5994
04.05.2015;CH0023524637;17.3787
05.05.2015;CH0023524637;17.277
06.05.2015;CH0023524637;17.5442
07.05.2015;CH0023524637;17.6377
08.05.2015;CH0023524637;17.456
11.05.2015;CH0023524637;17.0702
12.05.2015;CH0023524637;17.1299
13.05.2015;CH0023524637;17.2399
15.05.2015;CH0023524637;17.1601
18.05.2015;CH0023524637;16.9457
19.05.2015;CH0023524637;16.7489
20.05.2015;CH0023524637;16.5041
21.05.2015;CH0023524637;16.3043
22.05.2015;CH0023524637;16.2197
26.05.2015;CH0023524637;16.3296
27.05.2015;CH0023524637;16.3621
28.05.2015;CH0023524637;16.2612
29.05.2015;CH0023524637;16.5039
01.06.2015;CH0023524637;16.6851
02.06.2015;CH0023524637;16.834
03.06.2015;CH0023524637;16.8573
04.06.2015;CH0023524637;16.8884
05.06.2015;CH0023524637;17.1812
08.06.2015;CH0023524637;17.4343
09.06.2015;CH0023524637;17.5559
10.06.2015;CH0023524637;17.4215
11.06.2015;CH0023524637;17.2911
12.06.2015;CH0023524637;17.3525
15.06.2015;CH0023524637;17.6679
16.06.2015;CH0023524637;17.7635
17.06.2015;CH0023524637;17.755
18.06.2015;CH0023524637;17.7401
19.06.2015;CH0023524637;17.8252
23.06.2015;CH0023524637;14.466
24.06.2015;CH0023524637;14.26
25.06.2015;CH0023524637;14.365
26.06.2015;CH0023524637;14.3502
29.06.2015;CH0023524637;14.2581
30.06.2015;CH0023524637;14.5692
01.07.2015;CH0023524637;14.5779
02.07.2015;CH0023524637;14.3886
03.07.2015;CH0023524637;14.4328
06.07.2015;CH0023524637;14.4564
07.07.2015;CH0023524637;14.4097
08.07.2015;CH0023524637;14.4323
09.07.2015;CH0023524637;14.577
10.07.2015;CH0023524637;14.6879
13.07.2015;CH0023524637;14.5221
14.07.2015;CH0023524637;14.356
15.07.2015;CH0023524637;14.135
16.07.2015;CH0023524637;14.1641
17.07.2015;CH0023524637;13.9515
20.07.2015;CH0023524637;14.0818
21.07.2015;CH0023524637;13.9106
22.07.2015;CH0023524637;13.9963
23.07.2015;CH0023524637;14.2194
24.07.2015;CH0023524637;13.9754
27.07.2015;CH0023524637;14.0194
28.07.2015;CH0023524637;14.2715
29.07.2015;CH0023524637;14.2758
30.07.2015;CH0023524637;14.1452
31.07.2015;CH0023524637;14.1511
03.08.2015;CH0023524637;14.1167
04.08.2015;CH0023524637;14.0544
05.08.2015;CH0023524637;14.1669
06.08.2015;CH0023524637;13.9892
07.08.2015;CH0023524637;14.0685
10.08.2015;CH0023524637;14.1386
11.08.2015;CH0023524637;14.1231
12.08.2015;CH0023524637;14.2238
13.08.2015;CH0023524637;14.4627
14.08.2015;CH0023524637;14.3007
17.08.2015;CH0023524637;14.3254
18.08.2015;CH0023524637;14.253
19.08.2015;CH0023524637;14.3915
20.08.2015;CH0023524637;14.4716
21.08.2015;CH0023524637;14.9035
24.08.2015;CH0023524637;14.8443
25.08.2015;CH0023524637;15.1376
26.08.2015;CH0023524637;14.73
27.08.2015;CH0023524637;15.0424
28.08.2015;CH0023524637;14.9092
31.08.2015;CH0023524637;15.0033
01.09.2015;CH0023524637;15.0271
02.09.2015;CH0023524637;15.1508
03.09.2015;CH0023524637;15.859
04.09.2015;CH0023524637;15.4237
07.09.2015;CH0023524637;15.8234
08.09.2015;CH0023524637;15.8833
09.09.2015;CH0023524637;15.7558
10.09.2015;CH0023524637;16.0943
11.09.2015;CH0023524637;15.8513
14.09.2015;CH0023524637;15.5918
15.09.2015;CH0023524637;15.3887
16.09.2015;CH0023524637;15.3044
17.09.2015;CH0023524637;15.2382
18.09.2015;CH0023524637;15.0978
21.09.2015;CH0023524637;15.1558
22.09.2015;CH0023524637;14.8187
23.09.2015;CH0023524637;14.9854
24.09.2015;CH0023524637;14.8032
25.09.2015;CH0023524637;15.3112
28.09.2015;CH0023524637;15.0381
29.09.2015;CH0023524637;15.0808
30.09.2015;CH0023524637;15.2632
01.10.2015;CH0023524637;15.2154
02.10.2015;CH0023524637;15.4058
05.10.2015;CH0023524637;15.3631
06.10.2015;CH0023524637;15.4213
07.10.2015;CH0023524637;15.3155
08.10.2015;CH0023524637;15.3683
09.10.2015;CH0023524637;15.3981
12.10.2015;CH0023524637;15.3173
13.10.2015;CH0023524637;15.2036
14.10.2015;CH0023524637;17.0777
15.10.2015;CH0023524637;16.9817
16.10.2015;CH0023524637;16.9357
19.10.2015;CH0023524637;16.7494
20.10.2015;CH0023524637;16.7607
21.10.2015;CH0023524637;16.7646
22.10.2015;CH0023524637;16.5134
23.10.2015;CH0023524637;16.5535
26.10.2015;CH0023524637;16.6181
27.10.2015;CH0023524637;16.6358
28.10.2015;CH0023524637;16.6832
29.10.2015;CH0023524637;16.8632
30.10.2015;CH0023524637;16.9836
02.11.2015;CH0023524637;17.056
03.11.2015;CH0023524637;16.9761
04.11.2015;CH0023524637;16.9351
05.11.2015;CH0023524637;16.9044
06.11.2015;CH0023524637;16.8588
09.11.2015;CH0023524637;17.0177
10.11.2015;CH0023524637;17.0781
11.11.2015;CH0023524637;17.0276
12.11.2015;CH0023524637;17.0971
13.11.2015;CH0023524637;17.2768
16.11.2015;CH0023524637;17.3839
17.11.2015;CH0023524637;17.1125
18.11.2015;CH0023524637;17.3486
19.11.2015;CH0023524637;17.4109
20.11.2015;CH0023524637;17.2985
23.11.2015;CH0023524637;17.4446
24.11.2015;CH0023524637;17.5368
25.11.2015;CH0023524637;17.3228
26.11.2015;CH0023524637;17.4119
27.11.2015;CH0023524637;17.3894
30.11.2015;CH0023524637;17.5415
01.12.2015;CH0023524637;17.6622
02.12.2015;CH0023524637;17.528
03.12.2015;CH0023524637;17.4577
04.12.2015;CH0023524637;17.4552
07.12.2015;CH0023524637;17.2982
08.12.2015;CH0023524637;17.3757
09.12.2015;CH0023524637;17.6229
10.12.2015;CH0023524637;17.5982
11.12.2015;CH0023524637;17.8008
14.12.2015;CH0023524637;18.1575
15.12.2015;CH0023524637;17.8984
16.12.2015;CH0023524637;17.9268
17.12.2015;CH0023524637;17.7963
18.12.2015;CH0023524637;17.9903
22.12.2015;CH0023524637;19.6824
23.12.2015;CH0023524637;20.2551
28.12.2015;CH0023524637;19.4391
29.12.2015;CH0023524637;19.3803
30.12.2015;CH0023524637;19.2707
04.01.2016;CH0023524637;19.6101
05.01.2016;CH0023524637;20.2063
06.01.2016;CH0023524637;20.005
07.01.2016;CH0023524637;19.9522
08.01.2016;CH0023524637;20.1623
11.01.2016;CH0023524637;20.5814
12.01.2016;CH0023524637;21.6251
13.01.2016;CH0023524637;21.2899
14.01.2016;CH0023524637;20.1994
15.01.2016;CH0023524637;20.8012
18.01.2016;CH0023524637;21.3053
19.01.2016;CH0023524637;21.3854
20.01.2016;CH0023524637;20.9717
21.01.2016;CH0023524637;21.8997
22.01.2016;CH0023524637;21.7218
25.01.2016;CH0023524637;20.9765
26.01.2016;CH0023524637;20.7393
27.01.2016;CH0023524637;21.0312
28.01.2016;CH0023524637;21.3025
29.01.2016;CH0023524637;21.0204
01.02.2016;CH0023524637;21.0734
02.02.2016;CH0023524637;21.3008
03.02.2016;CH0023524637;21.5506
04.02.2016;CH0023524637;21.2991
05.02.2016;CH0023524637;21.4763
08.02.2016;CH0023524637;22.4713
09.02.2016;CH0023524637;23.3349
10.02.2016;CH0023524637;22.9352
11.02.2016;CH0023524637;23.789
12.02.2016;CH0023524637;23.5486
15.02.2016;CH0023524637;23.0356
16.02.2016;CH0023524637;23.1252
17.02.2016;CH0023524637;22.8175
18.02.2016;CH0023524637;22.6269
19.02.2016;CH0023524637;22.7526
22.02.2016;CH0023524637;22.5304
23.02.2016;CH0023524637;22.4876
24.02.2016;CH0023524637;23.2
25.02.2016;CH0023524637;22.8437
26.02.2016;CH0023524637;22.4476
29.02.2016;CH0023524637;22.5937
01.03.2016;CH0023524637;22.1804
02.03.2016;CH0023524637;21.8881
03.03.2016;CH0023524637;21.6887
04.03.2016;CH0023524637;21.3649
07.03.2016;CH0023524637;21.3285
08.03.2016;CH0023524637;21.627
09.03.2016;CH0023524637;21.572
10.03.2016;CH0023524637;21.5108
11.03.2016;CH0023524637;21.191
14.03.2016;CH0023524637;21.0147
15.03.2016;CH0023524637;21.1044
16.03.2016;CH0023524637;21.2523
17.03.2016;CH0023524637;21.2378
18.03.2016;CH0023524637;20.9052
21.03.2016;CH0023524637;20.7027
22.03.2016;CH0023524637;20.6723
23.03.2016;CH0023524637;20.5661
24.03.2016;CH0023524637;20.956
29.03.2016;CH0023524637;20.8752
30.03.2016;CH0023524637;20.5526
31.03.2016;CH0023524637;20.5582
01.04.2016;CH0023524637;20.8605
04.04.2016;CH0023524637;20.516
05.04.2016;CH0023524637;20.9275
06.04.2016;CH0023524637;20.5156
07.04.2016;CH0023524637;20.6766
08.04.2016;CH0023524637;20.4408
11.04.2016;CH0023524637;20.5257
12.04.2016;CH0023524637;20.4115
13.04.2016;CH0023524637;20.0756
14.04.2016;CH0023524637;19.8636
15.04.2016;CH0023524637;19.9117
18.04.2016;CH0023524637;19.8329
19.04.2016;CH0023524637;19.5607
20.04.2016;CH0023524637;19.5385
21.04.2016;CH0023524637;19.5751
22.04.2016;CH0023524637;19.6835
25.04.2016;CH0023524637;19.6895
26.04.2016;CH0023524637;19.7038
27.04.2016;CH0023524637;19.9136
28.04.2016;CH0023524637;20.0748
29.04.2016;CH0023524637;20.4072
02.05.2016;CH0023524637;20.5297
03.05.2016;CH0023524637;20.9639
04.05.2016;CH0023524637;21.1048
06.05.2016;CH0023524637;21.0422
09.05.2016;CH0023524637;20.7804
10.05.2016;CH0023524637;20.4253
11.05.2016;CH0023524637;20.5589
12.05.2016;CH0023524637;20.787
13.05.2016;CH0023524637;20.6208
17.05.2016;CH0023524637;20.7844
18.05.2016;CH0023524637;20.7059
19.05.2016;CH0023524637;20.8466
20.05.2016;CH0023524637;20.6782
23.05.2016;CH0023524637;20.5681
24.05.2016;CH0023524637;20.3081
25.05.2016;CH0023524637;19.9694
26.05.2016;CH0023524637;19.9229
27.05.2016;CH0023524637;19.855
30.05.2016;CH0023524637;20.1133
31.05.2016;CH0023524637;20.309
01.06.2016;CH0023524637;20.6411
02.06.2016;CH0023524637;20.4813
03.06.2016;CH0023524637;20.4922
06.06.2016;CH0023524637;20.5057
07.06.2016;CH0023524637;20.462
08.06.2016;CH0023524637;20.4629
09.06.2016;CH0023524637;20.6329
10.06.2016;CH0023524637;20.9452
13.06.2016;CH0023524637;21.3311
14.06.2016;CH0023524637;21.8154
15.06.2016;CH0023524637;21.8264
16.06.2016;CH0023524637;22.0287
17.06.2016;CH0023524637;21.6698
21.06.2016;CH0023524637;21.1127
22.06.2016;CH0023524637;21.1775
23.06.2016;CH0023524637;20.9589
24.06.2016;CH0023524637;21.0285
27.06.2016;CH0023524637;21.1909
28.06.2016;CH0023524637;21.085
29.06.2016;CH0023524637;20.9212
30.06.2016;CH0023524637;20.7349
01.07.2016;CH0023524637;20.8304
04.07.2016;CH0023524637;20.8819
05.07.2016;CH0023524637;20.9552
06.07.2016;CH0023524637;21.1312
07.07.2016;CH0023524637;21.1363
08.07.2016;CH0023524637;21.0484
11.07.2016;CH0023524637;20.9186
12.07.2016;CH0023524637;20.7934
13.07.2016;CH0023524637;20.8289
14.07.2016;CH0023524637;20.8002
15.07.2016;CH0023524637;20.7652
18.07.2016;CH0023524637;20.8637
19.07.2016;CH0023524637;20.8912
20.07.2016;CH0023524637;20.8208
21.07.2016;CH0023524637;20.7633
22.07.2016;CH0023524637;20.7337
25.07.2016;CH0023524637;20.8361
26.07.2016;CH0023524637;20.8242
27.07.2016;CH0023524637;20.8156
28.07.2016;CH0023524637;20.9076
29.07.2016;CH0023524637;20.9294
02.08.2016;CH0023524637;21.0035
03.08.2016;CH0023524637;21.127
04.08.2016;CH0023524637;21.0373
05.08.2016;CH0023524637;20.7554
08.08.2016;CH0023524637;20.7106
09.08.2016;CH0023524637;20.7032
10.08.2016;CH0023524637;20.7927
11.08.2016;CH0023524637;20.7911
12.08.2016;CH0023524637;20.704
15.08.2016;CH0023524637;20.6664
16.08.2016;CH0023524637;20.7161
17.08.2016;CH0023524637;20.8489
18.08.2016;CH0023524637;20.7642
19.08.2016;CH0023524637;20.7638
22.08.2016;CH0023524637;20.8629
23.08.2016;CH0023524637;20.7726
24.08.2016;CH0023524637;20.8045
25.08.2016;CH0023524637;20.8454
26.08.2016;CH0023524637;20.883
29.08.2016;CH0023524637;20.9222
30.08.2016;CH0023524637;20.9141
31.08.2016;CH0023524637;20.8971
01.09.2016;CH0023524637;21.0561
02.09.2016;CH0023524637;20.9789
05.09.2016;CH0023524637;20.9266
06.09.2016;CH0023524637;21.0065
07.09.2016;CH0023524637;20.9917
08.09.2016;CH0023524637;20.9885
09.09.2016;CH0023524637;21.1017
12.09.2016;CH0023524637;21.3591
13.09.2016;CH0023524637;21.4355
14.09.2016;CH0023524637;21.5274
15.09.2016;CH0023524637;21.4815
16.09.2016;CH0023524637;21.4677
19.09.2016;CH0023524637;21.4554
20.09.2016;CH0023524637;21.3696
21.09.2016;CH0023524637;21.3264
22.09.2016;CH0023524637;21.1735
23.09.2016;CH0023524637;20.9989
26.09.2016;CH0023524637;18.4688
27.09.2016;CH0023524637;18.7057
28.09.2016;CH0023524637;18.5212
29.09.2016;CH0023524637;18.4732
30.09.2016;CH0023524637;18.4768
03.10.2016;CH0023524637;18.3402
04.10.2016;CH0023524637;18.2715
05.10.2016;CH0023524637;18.1283
06.10.2016;CH0023524637;18.1088
07.10.2016;CH0023524637;18.3849
10.10.2016;CH0023524637;18.3249
11.10.2016;CH0023524637;18.2876
12.10.2016;CH0023524637;18.5451
13.10.2016;CH0023524637;18.5336
14.10.2016;CH0023524637;18.5093
17.10.2016;CH0023524637;18.6649
18.10.2016;CH0023524637;18.6729
19.10.2016;CH0023524637;18.4921
20.10.2016;CH0023524637;18.4213
21.10.2016;CH0023524637;18.4449
24.10.2016;CH0023524637;18.391
25.10.2016;CH0023524637;18.2919
26.10.2016;CH0023524637;18.398
27.10.2016;CH0023524637;18.4236
28.10.2016;CH0023524637;18.4544
31.10.2016;CH0023524637;18.5919
01.11.2016;CH0023524637;18.8437
02.11.2016;CH0023524637;18.8336
03.11.2016;CH0023524637;18.5778
04.11.2016;CH0023524637;18.508
07.11.2016;CH0023524637;18.4189
08.11.2016;CH0023524637;18.3462
09.11.2016;CH0023524637;18.2571
10.11.2016;CH0023524637;17.969
11.11.2016;CH0023524637;18.3066
14.11.2016;CH0023524637;18.4872
15.11.2016;CH0023524637;18.4967
16.11.2016;CH0023524637;18.6245
17.11.2016;CH0023524637;18.4357
18.11.2016;CH0023524637;18.5653
21.11.2016;CH0023524637;18.4974
22.11.2016;CH0023524637;18.5078
23.11.2016;CH0023524637;18.532
24.11.2016;CH0023524637;18.5077
25.11.2016;CH0023524637;18.5023
28.11.2016;CH0023524637;18.7171
29.11.2016;CH0023524637;19.0653
30.11.2016;CH0023524637;18.9673
01.12.2016;CH0023524637;19.0273
02.12.2016;CH0023524637;19.0206
05.12.2016;CH0023524637;18.7534
06.12.2016;CH0023524637;18.5236
07.12.2016;CH0023524637;18.4473
08.12.2016;CH0023524637;18.4817
09.12.2016;CH0023524637;18.486
12.12.2016;CH0023524637;18.4912
13.12.2016;CH0023524637;18.701
14.12.2016;CH0023524637;18.667
15.12.2016;CH0023524637;18.6838
16.12.2016;CH0023524637;18.4398
20.12.2016;CH0023524637;19.0386
21.12.2016;CH0023524637;19.1057
22.12.2016;CH0023524637;19.3556
23.12.2016;CH0023524637;19.4609
27.12.2016;CH0023524637;19.4625
28.12.2016;CH0023524637;19.4417
29.12.2016;CH0023524637;19.8843
30.12.2016;CH0023524637;19.8838
03.01.2017;CH0023524637;19.7253
04.01.2017;CH0023524637;19.3982
05.01.2017;CH0023524637;18.9964
06.01.2017;CH0023524637;18.7803
09.01.2017;CH0023524637;18.6418
10.01.2017;CH0023524637;18.5667
11.01.2017;CH0023524637;18.4161
12.01.2017;CH0023524637;18.6283
13.01.2017;CH0023524637;18.7524
16.01.2017;CH0023524637;18.7054
17.01.2017;CH0023524637;18.7985
18.01.2017;CH0023524637;18.7729
19.01.2017;CH0023524637;18.6713
20.01.2017;CH0023524637;18.6003
23.01.2017;CH0023524637;18.6247
24.01.2017;CH0023524637;18.546
25.01.2017;CH0023524637;18.2473
26.01.2017;CH0023524637;18.0174
27.01.2017;CH0023524637;17.9781
30.01.2017;CH0023524637;18.0623
31.01.2017;CH0023524637;18.1329
01.02.2017;CH0023524637;17.9904
02.02.2017;CH0023524637;18.0956
03.02.2017;CH0023524637;17.7967
06.02.2017;CH0023524637;17.92
07.02.2017;CH0023524637;17.8796
08.02.2017;CH0023524637;17.9105
